32,0.671875
64,0.0
96,0.0
128,0.015625
160,0.0
192,0.015625
224,0.015625
256,0.03125
288,0.046875
320,0.0625
352,0.09375
384,0.109375
416,0.125
448,0.15625
480,0.21875
512,0.4375
544,0.3125
576,0.484375
608,0.53125
640,0.65625
672,0.5625
704,0.65625
736,0.765625
768,1.265625
800,0.953125
832,1.078125
864,1.1875
896,2.078125
928,1.625
960,1.796875
992,2.078125
1024,3.375
1056,2.265625
1088,2.671875
1120,2.78125
1152,4.3125
1184,3.1875
1216,4.25
1248,3.78125
1280,6.109375
1312,4.6875
1344,6.234375
1376,17.765625
32,0.65625
64,0.0
96,0.0
128,0.015625
160,0.0
192,0.015625
224,0.015625
256,0.03125
288,0.046875
320,0.0625
352,0.078125
384,0.109375
416,0.125
448,0.171875
480,0.203125
512,0.375
544,0.296875
576,0.359375
608,0.40625
640,0.625
672,0.5625
704,0.703125
736,0.734375
768,1.25
800,0.953125
832,1.078125
864,1.1875
896,1.984375
928,1.484375
960,1.6875
992,1.8125
1024,3.03125
1056,2.21875
1088,2.8125
1120,3.515625
1152,4.703125
1184,3.5
1216,4.78125
1248,3.84375
1280,6.640625
1312,4.765625
1344,6.390625
1376,17.40625
32,0.671875
64,0.0
96,0.0
128,0.015625
160,0.0
192,0.015625
224,0.03125
256,0.03125
288,0.046875
320,0.0625
352,0.078125
384,0.109375
416,0.140625
448,0.171875
480,0.203125
512,0.40625
544,0.296875
576,0.359375
608,0.40625
640,0.625
672,0.5625
704,0.640625
736,0.71875
768,1.3125
800,1.0
832,1.125
864,1.21875
896,2.046875
928,1.484375
960,1.734375
992,1.8125
1024,3.140625
1056,2.28125
1088,2.6875
1120,2.65625
1152,4.359375
1184,3.21875
1216,4.21875
1248,3.8125
1280,6.203125
1312,4.6875
1344,6.375
1376,17.46875
32,0.625
64,0.0
96,0.0
128,0.0
160,0.0
192,0.015625
224,0.03125
256,0.03125
288,0.046875
320,0.0625
352,0.09375
384,0.109375
416,0.15625
448,0.171875
480,0.234375
512,0.421875
544,0.3125
576,0.34375
608,0.4375
640,0.703125
672,0.65625
704,0.6875
736,0.734375
768,1.34375
800,0.96875
832,1.078125
864,1.203125
896,2.0
928,1.5
960,1.703125
992,1.828125
1024,3.109375
1056,2.234375
1088,2.734375
1120,2.671875
1152,4.359375
1184,3.171875
1216,4.296875
1248,3.828125
1280,6.828125
1312,4.734375
1344,6.375
1376,17.21875
32,0.6875
64,0.0
96,0.015625
128,0.0
160,0.0
192,0.015625
224,0.015625
256,0.03125
288,0.046875
320,0.0625
352,0.078125
384,0.09375
416,0.140625
448,0.171875
480,0.21875
512,0.390625
544,0.296875
576,0.359375
608,0.421875
640,0.625
672,0.546875
704,0.640625
736,0.71875
768,1.265625
800,0.953125
832,1.078125
864,1.21875
896,2.015625
928,1.484375
960,1.703125
992,1.875
1024,3.09375
1056,2.203125
1088,2.671875
1120,2.671875
1152,4.34375
1184,3.171875
1216,4.640625
1248,3.875
1280,6.46875
1312,4.890625
1344,6.296875
1376,17.34375
